Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.LoginTests.demoNevernyyParolRuchnoyTriggerTest","Демо: неверный пароль (ручной триггер AI)","passed","7s 624ms",,,"Открыть login.html?ru passed (3s 296ms)
  $(""open"") https://qa-guru.github.io/one-page-form/login.html?ru passed (3s 291ms)
    $(""webdriver"") create() passed (2s 884ms)
 Ввести user1 в поле логина passed (1s 221ms)
   $(""[data-testid=login-input]"") set value(user1) passed (1s 200ms)
  Ввести неверный пароль в поле пароля passed (907ms)
    $(""[data-testid=password-input]"") set value(wrongpassword) passed (907ms)
   Нажать кнопку submit passed (630ms)
     $(""[data-testid=submit-button]"") click() passed (630ms)
    Проверить текст ошибки ""Неверный логин или пароль"" passed (423ms)
      $(""[data-testid=error-message]"") should have(text ""Неверный логин или пароль"") passed (422ms)",,"Авторизация",,"Одностраничная форма","Авторизация",
