Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.CheckoutTests.wrongPasswordLoginTest","Неуспешный логин с неверным паролем","passed","9s 508ms",,,"Открыть login.html?ru passed (3s 656ms)
  $(""open"") https://qa-guru.github.io/one-page-form/login.html?ru passed (3s 651ms)
    $(""webdriver"") create() passed (3s 341ms)
 Ввести user1 в поле логина passed (1s 590ms)
   $(""[data-testid=login-input]"") set value(user1) passed (1s 566ms)
  Ввести неверный пароль в поле пароля passed (1s 270ms)
    $(""[data-testid=password-input]"") set value(wrongpassword) passed (1s 270ms)
   Нажать кнопку submit passed (853ms)
     $(""[data-testid=submit-button]"") click() passed (853ms)
    Проверить текст ошибки ""Неверный логин или пароль"" passed (617ms)
      $(""[data-testid=error-message]"") should have(text ""Неверный логин или пароль"") passed (615ms)",,"Авторизация",,"Одностраничная форма","Авторизация",
